0.00649446749555	3142.04861735	2917.36635331
0.00678507896873	5905.41004962	1852.01386679
0.00708869456635	5787.32931404	1472.85177888
0.00740589618634	6776.99484015	1417.11435579
0.00773729176444	5859.47358401	1125.81498451
0.00808351643919	5388.470019	978.317370229
0.00844523376911	4613.73737741	921.912742784
0.00882313700427	4545.93359313	765.126809779
0.00921795041475	5274.79636992	701.385395668
0.00963043067857	4677.07021135	662.79895836
0.0100613683316	4707.13819288	546.638757857
0.0105115892826	4160.8958538	521.436018688
0.0109819563954	3263.35861276	465.75493585
0.0114733711427	4725.91413679	455.004374297
0.0119867753332	4033.03277532	411.738134589
0.012523152916	3957.81210285	355.850880876
0.0130835318662	3779.4577332	337.247964047
0.013668986154	3630.41123699	311.039991657
0.0142806378028	3397.7821872	267.827426628
0.0149196590385	2997.22635191	258.221037152
0.0155872745353	3395.45166476	228.514802749
0.0162847637616	3549.46605976	214.122023956
0.0170134634313	3181.77588274	199.71550324
0.0177747700641	3281.40776827	189.259819303
0.0185701426603	3121.19204039	168.57870216
0.0194011054956	3013.93582841	162.778413456
0.02026925104	3088.50306539	149.034491356
0.0211762430076	3168.88541546	139.908491636
0.0221238195426	3079.40408139	134.247962672
0.0231137965474	3115.99020766	128.875215333
0.0241480711594	2921.10851709	116.948927149
0.0252286253827	2789.47188972	114.190547033
0.0263575298824	2885.81169417	106.54216204
0.0275369479477	2991.48067715	103.101825751
0.0287691396321	2778.14977463	101.20385369
0.030056466078	3057.17343247	103.091827891
0.0314013940341	3003.44926807	100.040300191
0.0328065005743	2837.7875941	95.8234167322
0.0342744780264	2756.21093634	92.7146556958
0.0358081391207	2823.93187946	87.5592953482
0.0374104223675	2815.48826966	86.0618888293
0.0390843976736	2723.17583974	83.0527850168
0.0408332722088	2771.4208852	79.2233729218
0.0426603965331	2669.21870163	77.2806625175
0.0445692709958	2658.23321212	73.2637422495
0.0465635524181	2715.43040562	71.4366373934
0.0486470610729	2626.60705664	67.9527018172
0.0508237879732	2588.83663896	65.9417190688
0.0530979024829	2531.31970847	65.7796897573
0.0554737602643	2528.08372781	68.6409945007
0.0579559115768	2566.6124751	68.2962817682
0.0605491099413	2447.13549923	67.3280489336
0.0632583211862	2345.81385833	66.1181323405
0.0660887328914	2376.23296713	65.2866761418
0.0690457642473	2301.11854433	64.2932450444
0.0721350763453	2260.60065532	62.8161036397
0.0753625829191	2208.85345911	61.7203293715
0.0787344615545	2117.30284715	60.2499468711
0.0822571653883	2063.21764585	58.5296984469
0.0859374353143	2017.33986543	57.682159097
0.089782312719	2046.6216882	56.5718747992
0.0937991527674	1856.20977931	54.9346897717
0.0979956382604	1784.6976274	53.6334524267
0.102379794087	1773.43702168	52.5063608928
0.106960002294	1648.45147773	50.7912455654
0.111745017795	1530.50599886	49.6652518596
0.116743984748	1401.35001623	48.5142413014
0.121966453619	1443.8345201	47.5949053424
0.12742239896	1296.71346381	46.2382457137
0.133122237931	1250.81646128	44.9547965452
0.139076849577	1123.32212023	43.9419887354
0.145297594906	1154.05591971	43.1976911291
0.151796337772	938.243584964	41.5977359753
0.158585466606	942.579768719	40.7769922897
0.165677917005	872.174662178	40.0071325168
0.173087195208	724.323071981	38.9577351308
0.18082740249	686.404070476	37.9956581087
0.18891326048	581.116979414	37.1698077966
0.197360137429	626.18286469	56.3676852226
