Isaxs=       1
   Rg=  14.85
  9.25    1706    1085     248     313       2     657     161     219       4      44      47       0      36       2       0
  9.35    1760    1122     245     318       0     583     155     180       0      38      48       0      59       2       0
  9.45    1773    1135     297     306       4     708     151     180       2      45      58       0      66       0       0
  9.55    1894    1166     251     285       2     727     178     195       0      37      51       0      57       0       0
  9.65    1882    1125     257     302       0     722     183     191       2      60      67       0      68       0       0
  9.75    1864    1111     290     319       9     703     158     168       0      38      43       0      66       0       0
  9.85    1918    1235     264     330       3     743     196     147       2      44      58       2      61       0       0
  9.95    1896    1222     310     299       3     780     187     190       2      47      48       0      65       2       0
 10.05    2069    1211     271     369       1     824     188     202       2      42      49       0      65       0       0
 10.15    2037    1208     279     366       2     755     190     186       2      52      51       0      46       0       0
 10.25    1989    1251     298     319       0     803     218     196       2      38      42       2      55       0       0
 10.35    2054    1288     362     356       0     832     200     208       0      45      36       0      76       0       0
 10.45    2214    1308     354     369       2     827     195     211       4      69      30       2      63       0       0
 10.55    2213    1321     295     353       2     910     202     252       0      59      50       2      83       0       0
 10.65    2202    1279     305     370      10     887     176     228       2      58      78       0      56       2       0
 10.75    2128    1427     310     369       1     931     182     275       6      56      44       0      55       0       0
 10.85    2190    1307     334     346       1     875     212     210       4      44      55       0      70       0       0
 10.95    2179    1378     311     378       4     788     220     229       2      57      49       0      62       0       0
 11.05    2364    1448     341     342       0     917     239     241       1      54      60       0      63       0       0
 11.15    2284    1432     340     434       0     909     211     217       3      55      85       0      67       2       0
 11.25    2393    1462     337     400       4     888     225     245       0      40      88       0      70       0       0
 11.35    2262    1479     310     357       4     778     182     251       0      53      51       0      59       0       0
 11.45    2392    1477     367     400       1     892     238     279       2      69      64       0      74       0       0
 11.55    2428    1441     356     394       2     936     231     262       2      61      51       2      70       2       0
 11.65    2304    1488     340     427       5     903     227     255       4      50      73       0      70       0       0
 11.75    2342    1534     359     364       0     996     246     260       2      52      60       0      78       2       0
 11.85    2405    1433     390     401       5     960     258     299       0      52      66       0      60       0       0
 11.95    2511    1576     392     498       4     923     232     269       2      57      60       0      69       0       0
 12.05    2404    1581     377     450       3     965     229     288       0      70      59       0      76       2       0
 12.15    2587    1583     378     478       2     850     228     283       8      47      64       0      70       0       0
 12.25    2562    1533     400     420       2     991     240     317       4      62      78       0      97       0       0
 12.35    2570    1581     393     443       4     952     196     286       0      48      73       0      73       0       0
 12.45    2471    1593     392     455       1     978     245     277       2      44      86       0      80       2       0
 12.55    2479    1616     405     434       5     955     230     229       0      73      71       0      94       0       0
 12.65    2770    1704     381     425       6     955     218     285       0      69      82       0      89       2       0
 12.75    2764    1700     375     426       4     946     231     306       2      50      57       0      86       0       0
 12.85    2658    1640     400     457       4    1056     265     278       1      57      86       2      90       0       0
 12.95    2600    1665     409     523       0    1075     258     293       3      61      73       0      91       0       0
 13.05    2777    1665     430     460       2    1041     230     296       2      52      84       0      68       2       0
 13.15    2704    1647     399     468       5    1000     301     342       0      87      76       0      62       0       0
 13.25    2680    1686     441     482       5    1009     283     304       2      58      87       0      99       0       0
 13.35    2728    1663     442     450       2    1107     297     309       1      85      62       0      84       2       0
 13.45    2633    1692     392     464       3     968     264     304       1      68      73       0      96       4       0
 13.55    2874    1792     440     517       5    1065     285     315       2      69      74       2      81       0       0
 13.65    2756    1740     424     483       7    1026     262     280       4      81      85       2      76       2       0
 13.75    2786    1708     449     546       2    1008     222     262       4      67      90       0     110       0       0
 13.85    2865    1844     422     521       4    1086     273     278       5      64      75       4      91       2       0
 13.95    2905    1674     514     559      10    1188     302     279       2      57      92       0      94       2       0
 14.05    2956    1677     430     497       4    1135     269     284       3      87      76       0      87       0       0
 14.15    2787    1747     506     517       6    1211     263     329       4      89      83       0      94       0       0
 14.25    2905    1765     494     508       3    1160     269     307       4      65      61       0      87       0       0
 14.35    2897    1712     443     507       2    1166     322     325       2      59      66       0      92       0       0
 14.45    2865    1833     427     564       2    1112     322     320       4      55      79       0      87       0       0
 14.55    2962    1778     458     503       2    1168     302     374       2      58      77       2     117       0       0
 14.65    2950    1928     450     533       0    1180     299     332       2      60      75       0      97       0       0
 14.75    3007    1995     435     518       5    1196     324     337       0      55      74       4      89       2       0
 14.85    2945    1898     490     505       3    1166     271     318       4      85      70       1      72       0       0
 14.95    2929    1941     509     532       5    1249     285     312       2      56      93       1     103       0       0
 15.05    3127    1869     476     597       5    1227     258     372       4      88      70       2     113       0       0
 15.15    2951    1819     471     567       3    1229     317     367       0      73      74       0     104       0       0
 15.25    3103    1983     460     503       1    1217     306     358       2      90      83       0     101       2       0
 15.35    3116    1910     543     558       9    1166     320     298       0      83      85       0     110       2       0
 15.45    3138    1906     486     522       0    1208     295     344       4      84      83       2     101       0       0
 15.55    2993    1925     509     519       6    1231     304     388       2      68     101       0     105       2       0
 15.65    3161    1959     496     541       4    1165     305     333       2      66      91       1      93       0       0
 15.75    3141    1892     499     582       6    1232     342     366       2      83      95       3      84       0       0
 15.85    3071    2007     529     593       5    1210     305     313       4      91      92       0     107       0       0
 15.95    3060    2019     499     584       6    1182     321     347       4      86      77       2     108       0       0
 16.05    2986    1822     487     535       5    1246     311     346       6      86     100       0      90       0       0
 16.15    3268    1913     540     542       4    1108     315     345       1      77      92       0     104       3       0
 16.25    3243    2018     508     582       0    1137     318     332       7      92      93       2      94       1       0
 16.35    3127    2008     489     549       3    1268     320     330       2      56     114       0     107       0       0
 16.45    3262    1943     475     606       3    1278     334     348       0     104      92       0     110       0       0
 16.55    3206    2022     539     615       5    1243     262     377       0      77      83       0      93       2       0
 16.65    3163    1981     516     620       2    1188     330     367       5      98      93       1     109       2       0
 16.75    3172    2035     518     629       4    1349     304     399       1      56     101       1      97       0       0
 16.85    3230    2046     470     591       5    1307     337     368       0      82      98       0      97       4       0
 16.95    3308    2014     526     568       3    1279     322     363       2      96      89       0     100       0       0
 17.05    3323    2016     489     644       5    1276     315     355       4      70     112       2     127       2       0
 17.15    3038    2046     537     561       2    1162     312     383       0      91      95       0     146       2       0
 17.25    3225    2021     575     607       3    1254     297     346       0      84      87       0     102       0       0
 17.35    3380    2094     532     580       0    1249     306     380       0      88      77       0     109       2       0
 17.45    3079    2070     478     605       0    1316     273     370       0      80      92       0     106       0       0
 17.55    3265    2009     525     599       0    1274     339     335       0      77      77       0      97       0       0
 17.65    3192    2077     500     625       2    1209     343     390       0      78      63       2      95       0       0
 17.75    3250    2079     477     546       1    1243     294     420       0      72      89       0     112       2       0
 17.85    3292    2111     524     609       2    1216     328     333       4      88     112       2     101       0       0
 17.95    3171    1965     518     584       4    1252     347     386       3      68     101       0     117       0       0
 18.05    3176    2055     516     564       5    1256     331     370       3      99     102       0     111       0       0
 18.15    3255    2054     524     597       2    1316     296     372       2      67      91       0      75       0       0
 18.25    3264    1991     523     639       2    1237     332     409       2      81      91       0     111       0       0
 18.35    3337    1968     485     629       0    1199     339     412       0      76     100       0     112       1       0
 18.45    3378    2112     499     568       2    1261     319     392       0      90     111       0     121       1       0
 18.55    3273    1983     512     674       2    1280     279     383       0      76      90       0     120       0       0
 18.65    3395    2000     522     636       4    1240     351     379       2      87      69       0     109       0       0
 18.75    3256    2005     498     597       6    1199     319     346       0      73     101       0     132       0       0
 18.85    3221    1960     553     619       2    1230     298     390       0      84      97       0     120       0       0
 18.95    3248    1974     528     587       0    1273     300     371       0      60     113       0     118       0       0
 19.05    3306    1967     531     613       0    1290     336     337       0      81      79       0      97       0       0
 19.15    3175    2080     479     559       0    1217     338     381       0      89      84       0     105       0       0
 19.25    3271    2002     475     588       0    1184     314     342       0      76     107       0     134       0       0
 19.35    3184    2059     544     603       1    1246     304     352       0      62     112       0     116       0       0
 19.45    3086    2078     534     539       0    1235     312     327       0      99     104       0     105       0       0
 19.55    3229    1993     526     595       2    1244     331     348       0      77      89       0     139       2       0
 19.65    3271    2039     554     606       1    1240     323     350       0      87     113       0     116       0       0
 19.75    3142    2022     534     553       0    1268     333     362       2      78      84       0     107       0       0
 19.85    3151    1998     532     577       0    1194     305     355       0      72      95       0     113       0       0
 19.95    3178    1997     501     621       2    1277     316     362       0      97      97       0     124       0       0
 20.05    3188    1944     481     597       4    1183     324     361       0      93      90       0      94       0       0
 20.15    3293    1997     531     632       2    1284     302     393       0      84      61       0     115       0       0
 20.25    3344    1972     528     558       0    1285     308     321       0      69      78       0     109       0       0
 20.35    3351    1956     515     620       2    1163     314     335       2      87      86       0      98       0       0
 20.45    3145    1922     483     563       2    1207     344     342       4      67      90       0     110       0       0
 20.55    3214    1954     469     615       1    1261     324     397       0      75      86       2     106       0       0
 20.65    3115    1889     482     604       1    1154     317     342       0      70      87       0     102       0       0
 20.75    3037    1949     480     596       1    1256     298     376       0      89      92       0      98       0       0
 20.85    2989    1935     524     598       0    1231     276     371       3      90     105       0     104       0       0
 20.95    3129    1946     539     588       0    1193     332     350       0      86      79       0     119       0       0
 21.05    3000    2036     515     582       1    1275     308     388       0      79     104       0      98       0       0
 21.15    3053    1875     524     567       1    1159     330     334       0      79      81       0     144       0       0
 21.25    3095    1945     446     546       2    1146     309     374       0      68      72       0     115       0       0
 21.35    3102    1915     513     564       0    1202     294     324       0      75      91       0     110       0       0
 21.45    3039    1907     474     592       1    1178     274     386       3      87     103       0     110       0       0
 21.55    3052    1850     490     531       5    1097     292     366       1      81     108       0     105       0       0
 21.65    3003    1915     478     558       1    1114     301     358       2      64      79       0     109       0       0
 21.75    3092    1851     483     562       4    1084     317     329       3      75      95       0     102       1       0
 21.85    3124    1895     469     559       0    1108     303     346       1      75      80       0     107       0       0
 21.95    3071    1785     530     579       3    1145     277     358       2      76      88       0      89       0       0
 22.05    3023    1868     491     555       2    1211     282     373       0      92      91       2     127       0       0
 22.15    2919    1837     511     553       1    1024     296     340       0      93      82       0     118       1       0
 22.25    2816    1772     467     539       6    1079     280     371       1      91      83       1     100       0       0
 22.35    2865    1827     482     512       2    1092     276     334       0      62      93       0     111       0       0
 22.45    3001    1897     502     547       2    1118     294     340       2      80      83       0     118       1       0
 22.55    2911    1851     510     542       3    1126     313     381       1      67      97       0      96       0       0
 22.65    2953    1771     483     545       8    1025     298     343       1      72     100       0     109       0       0
 22.75    2883    1831     470     516       4    1127     307     350       0      71      84       1      89       0       0
 22.85    2823    1800     467     587       5    1083     280     313       1      61     107       0      95       0       0
 22.95    2893    1739     444     513       1    1066     304     338       1      64      80       0     112       0       0
 23.05    2854    1736     443     543       1    1166     295     299       2      80      83       0     132       0       0
 23.15    2827    1734     370     560       3    1066     283     319       1      71     110       0      99       0       0
 23.25    2757    1791     437     593       4    1076     259     302       2      93      67       0      94       0       0
 23.35    2839    1744     435     533       1    1027     259     264       4      68     105       0     108       0       0
 23.45    2840    1741     437     570       1    1115     266     336       1      93      76       4     123       0       0
 23.55    2812    1710     441     545       3    1055     257     346       3      88      90       1      99       0       0
 23.65    2594    1694     478     543       2     982     278     318       2      73      90       0      93       0       0
 23.75    2627    1681     434     510       2    1106     274     338       1      51     102       0     102       0       0
 23.85    2695    1649     459     492       4    1009     263     318       1      75      89       0     111       1       0
 23.95    2657    1688     455     501       1     974     264     351       4      54      91       1     101       0       0
 24.05    2634    1632     415     587       3    1074     294     304       4      92      78       0      95       0       0
 24.15    2523    1582     405     518       6     997     250     337       1      68      81       0     108       2       0
 24.25    2577    1637     433     468       2    1084     260     317       3      57      83       1     113       1       0
 24.35    2691    1651     448     474       7     999     253     326       1      55      86       0      89       0       0
 24.45    2557    1674     443     537       1     990     262     308       1      79      86       2      70       0       0
 24.55    2569    1595     423     541       2    1005     259     337       2      68      98       0      69       0       0
 24.65    2471    1635     424     512       4     938     245     336       1      66      75       0     108       0       0
 24.75    2498    1577     465     550       4    1033     272     319       1      50      69       0      96       0       0
 24.85    2433    1538     390     500       1     942     224     295       2      82      88       0     114       0       0
 24.95    2475    1490     403     502       2     979     275     305       4      76      74       0     104       1       0
 25.05    2507    1511     412     477       3     946     229     319       1      66      80       0     104       2       0
 25.15    2437    1542     369     436       4     922     244     286       1      83      72       0     103       2       0
 25.25    2375    1490     374     466       4     989     236     311       2      70      83       0     115       0       0
 25.35    2393    1502     408     471       4     938     249     307       1      62      81       0      87       1       0
 25.45    2423    1449     376     490       4     923     263     311       0      54      97       0     133       0       0
 25.55    2305    1479     360     462       4     916     278     315       1      77      76       1      89       0       0
 25.65    2299    1433     359     502       2     913     206     278       2      52      82       0      76       0       0
 25.75    2287    1470     391     477       3     898     291     272       2      56      80       0     114       0       0
 25.85    2283    1445     361     511       1     855     233     316       2      54      75       1     107       1       0
 25.95    2198    1485     373     468       3     827     234     291       0      71      79       1      97       0       0
 26.05    2263    1374     393     437       2     892     217     271       3      58      78       0      93       1       0
 26.15    2228    1400     429     445       3     743     230     277       0      80      80       1      94       1       0
 26.25    2226    1419     346     471       1     809     237     284       3      70      81       0      90       0       0
 26.35    2157    1338     394     451       2     868     207     273       0      59      74       0      91       1       0
 26.45    2282    1389     348     420       3     872     221     284       0      75      70       0      96       1       0
 26.55    2165    1328     316     457       3     824     209     273       1      52      73       1      93       0       0
 26.65    2077    1327     361     447       2     847     236     265       4      56      89       1      85       3       0
 26.75    2119    1352     363     452       1     784     236     266       1      67      81       0      80       1       0
 26.85    2142    1271     338     425       2     786     190     279       0      38      70       1     110       0       0
 26.95    2093    1278     351     381       5     770     194     256       1      74      72       2      96       2       0
 27.05    2034    1282     357     449       1     810     218     282       5      67      72       0      81       0       0
 27.15    2081    1284     345     430       2     770     203     247       1      58      82       0      82       0       0
 27.25    2011    1219     333     424       1     767     205     248       3      61      68       0      79       0       0
 27.35    1963    1254     296     399       1     812     212     241       2      66      63       0      91       1       0
 27.45    1918    1240     308     422       3     724     187     263       1      41      64       0     101       1       0
 27.55    1968    1182     309     406       3     751     202     266       4      59      69       0      83       1       0
 27.65    1936    1157     327     432       4     754     216     223       2      67      80       1      96       1       0
 27.75    1904    1149     319     421       0     754     173     221       4      59      54       1      81       0       0
 27.85    1955    1184     293     381       7     742     174     257       3      47      62       0      87       0       0
 27.95    1905    1193     342     383       5     708     210     244       1      52      67       3      66       0       0
 28.05    1874    1144     318     446       3     684     187     235       1      54      67       0      81       2       0
 28.15    1906    1111     295     375       0     699     188     245       1      38      64       1      79       1       0
 28.25    1730    1085     311     370       5     722     188     238       4      54      54       1      88       1       0
 28.35    1844    1077     261     390       4     690     178     230       4      74      71       2      62       3       0
 28.45    1724    1149     281     358       2     727     161     236       2      49      59       0      61       0       0
 28.55    1749    1156     301     348       5     710     187     229       2      61      50       0      68       2       0
 28.65    1728    1100     305     349       4     660     176     244       2      45      78       1      68       0       0
 28.75    1704    1047     302     333       4     634     188     217       3      65      65       0      87       0       0
 28.85    1710    1002     277     368       4     608     187     221       2      46      52       2      89       0       0
 28.95    1651    1023     266     334       2     687     172     227       5      37      48       0      60       0       0
 29.05    1623    1019     282     363       6     617     170     210       5      41      49       0      84       0       0
 29.15    1658    1016     283     373       2     613     166     220       3      53      67       2      79       1       0
 29.25    1611     990     283     340       2     583     162     206       3      42      57       1      77       0       0
 29.35    1547    1010     259     362       9     612     169     199       3      58      65       1      70       1       0
 29.45    1518     937     287     331       7     535     180     208       3      54      63       2      71       2       0
 29.55    1558     974     262     301       1     595     164     186       2      42      51       0      60       2       0
 29.65    1569     892     266     326       7     549     145     188       5      27      51       0      68       0       0
 29.75    1466     900     263     349       2     588     126     186       1      36      70       1      64       1       0
 29.85    1438     968     283     292       7     545     162     206       2      61      59       1      86       2       0
 29.95    1396     864     252     331       5     527     144     175       4      36      56       1      66       0       0
 30.05    1447     877     206     292       5     472     155     213       2      41      53       0      75       0       0
 30.15    1429     848     209     292       4     529     132     186       1      39      50       1      66       0       0
 30.25    1440     873     246     290      10     494     158     202       3      52      50       0      59       0       0
 30.35    1404     843     246     298       6     521     155     176       3      43      61       2      84       2       0
 30.45    1303     828     221     315       4     492     125     167       1      28      56       1      76       0       0
 30.55    1330     848     226     275       5     488     153     162       4      38      53       1      64       1       0
 30.65    1326     779     234     289       5     501     128     182       5      33      41       1      66       1       0
 30.75    1305     799     220     313       5     458     121     139       2      30      43       0      62       0       0
 30.85    1294     768     212     296       2     442     120     168       2      28      48       0      70       1       0
 30.95    1279     747     228     291       2     434     125     178       0      31      52       1      60       0       0
 31.05    1157     791     215     258       4     445     137     157       1      36      47       1      54       1       0
 31.15    1277     710     181     270       2     445     117     163       1      36      43       1      48       0       0
 31.25    1155     657     162     291       6     433     134     145       2      42      54       0      52       1       0
 31.35    1143     700     205     261       0     407     136     166       3      36      40       1      45       0       0
 31.45    1204     710     209     244       1     394     118     151       1      29      49       0      67       0       0
 31.55    1109     712     184     232       2     433     109     168       3      32      41       1      45       0       0
 31.65    1079     668     215     240       4     466     111     167       3      18      38       0      58       2       0
 31.75    1066     640     185     203       2     384     106     151       2      39      45       0      47       1       0
 31.85    1058     699     195     204       3     345     105     134       7      30      39       1      36       1       0
 31.95    1057     632     209     236       5     352      96     115       1      32      44       1      47       3       0
 32.05    1065     694     165     259       4     366      92     140       1      28      43       0      57       2       0
 32.15     971     606     176     203       7     394      99     151       1      35      31       2      41       0       0
 32.25     968     615     148     225       3     345     101     121       2      32      39       0      64       0       0
 32.35    1076     600     178     237       4     367      89     126       2      45      41       0      61       1       0
 32.45    1024     574     141     206       4     374      83     140       4      20      32       0      56       2       0
 32.55     965     619     171     238       3     329      86     128       3      35      34       2      49       1       0
 32.65    1012     554     172     183       3     304      95     134       2      30      37       1      55       0       0
 32.75     926     546     151     223       0     341      78     111       7      22      30       0      43       1       0
 32.85     943     510     144     210       4     322      83     125       1      22      29       1      31       0       0
 32.95     889     460     136     171       1     302      90     118       2      19      42       0      51       2       0
 33.05     832     548     152     187       3     334      93      96       3      38      37       0      39       2       0
 33.15     870     518     135     213       5     327      74     104       3      23      38       0      51       1       0
 33.25     846     462     131     182       9     309      90      96       3      18      27       0      48       0       0
 33.35     780     467     123     158       1     257     101     109       0      34      34       0      48       0       0
 33.45     817     489     113     163       5     282      80     118       3      21      28       2      43       0       0
 33.55     777     508     129     170       6     227      85     114       0      29      33       0      44       1       0
 33.65     740     450     116     161       5     259      91      89       2      20      29       0      40       1       0
 33.75     801     420     138     171       1     249      71      94       4      25      28       1      25       0       0
 33.85     698     449     132     161       3     273      69      99       1      27      32       0      28       0       0
 33.95     717     430     107     152       4     261      70      92       1      16      33       0      30       2       0
 34.05     630     414     131     132       4     227      51      88       4      12      32       0      35       1       0
 34.15     698     406     132     146       3     202      57      86       3      23      17       0      40       0       0
 34.25     706     372     109     128       4     201      69      91       6      18      29       1      25       2       0
 34.35     654     390     123     154       2     226      71      87       1      20      30       3      38       0       0
 34.45     635     362      97     163       2     185      71      85       2      19      23       0      23       2       0
 34.55     652     385      91     138       5     199      49      76       1      22      26       1      30       2       0
 34.65     600     364     115     137       4     192      49      66       0      21      26       1      42       1       0
 34.75     600     334     104     129       4     187      62      80       2      26      27       0      35       0       0
 34.85     591     309      84     133       2     166      57      78       1      14      22       1      25       1       0
 34.95     591     308      88     126       0     200      48      71       3      13      19       1      26       1       0
 35.05     565     332      91     116       5     146      47      79       1       6      15       0      19       1       0
 35.15     523     304      94     132       5     145      47      54       1      17      24       0      22       0       0
 35.25     531     302      83     120       2     153      45      73       2       8      12       0      27       0       0
 35.35     552     308      92     109       5     166      48      68       2      20      17       1      32       1       0
 35.45     505     253      69     105       1     136      55      58       1      16      15       0      15       2       0
 35.55     448     237      85     102       2     154      39      54       2       6      23       3      30       1       0
 35.65     460     244      88     117       4     129      41      60       2      13      15       0      23       0       0
 35.75     432     232      83      98       6     132      32      41       2      12      14       1      24       1       0
 35.85     416     233      72     109       5     122      37      59       4       6      17       0      19       0       0
 35.95     396     252      73     100       2     101      40      43       3       6      16       0      21       0       0
 36.05     412     198      52     111       3     128      41      48       3      14       9       1       9       0       0
 36.15     463     257      67      86       4     118      41      40       1      13      17       0      21       1       0
 36.25     394     197      50      87       5     127      42      62       1      20      14       1      18       0       0
 36.35     329     223      52      79       3     138      37      49       6      12      21       0      11       0       0
 36.45     356     192      57      79       5      98      38      40       0       4      16       0       6       2       0
 36.55     350     177      54      78       2     116      29      48       1       7      25       0      16       0       0
 36.65     290     204      73      74       2      99      38      31       3      11      10       1      27       1       0
 36.75     280     187      48      75       1     102      29      40       0      13      15       0      11       1       0
 36.85     262     144      66      74       3     101      22      40       3       3       7       0      12       0       0
 36.95     306     166      55      67       3      98      30      45       3       4      12       0      18       2       0
 37.05     275     177      57      66       2      73      29      44       3       7       9       1      18       0       0
 37.15     291     126      65      98       2      77      29      35       6      12      11       3      25       3       0
 37.25     291     160      45      69       3      89      28      39       3       4       8       0      24       0       0
 37.35     272     130      41      69       4      68      18      35       1      11       9       1      10       1       0
 37.45     251     144      34      68       2      95      16      34       1       1      13       0      13       1       0
 37.55     254     140      42      60       5      79      32      27       2       3      12       1      12       0       0
 37.65     255     143      45      44       2      71      33      36       2       8       5       0      11       0       0
 37.75     182     128      35      52       4      86      26      32       0      17      10       0       7       0       0
 37.85     266     120      46      63       2      68      23      27       3       5       9       0      18       0       0
 37.95     217     109      42      45       1      69      28      32       1      11       5       1      17       0       0
 38.05     206     103      30      56       5      66      24      28       0       6       7       0      28       1       0
 38.15     179      97      40      41       4      66      17      41       1       4      12       1       4       1       0
