Isaxs=       1
   Rg=  26.63
 12.65   17208   10901    3151    3123      82    6749    1860    2035      63     548     576      19     587      20       0
 12.75   17396   11072    3147    3254     115    7053    1964    2046      59     508     553      14     574      15       0
 12.85   17538   11118    3051    3257      97    7146    1937    2096      58     555     591      16     628      17       0
 12.95   17932   11303    3131    3165      75    7135    2108    2101      61     560     567      13     606      17       1
 13.05   17983   11517    3300    3351     104    7125    2013    2097      44     558     581      23     667      22       1
 13.15   18063   11557    3255    3309      94    7280    2087    2121      63     573     614      19     641      22       0
 13.25   18383   11621    3361    3454     115    7343    2071    2214      62     569     563      19     641      21       0
 13.35   18577   11852    3289    3507      97    7358    2151    2226      64     573     602      13     635      16       0
 13.45   18685   11926    3281    3486     110    7526    2188    2212      73     590     610      16     634      16       0
 13.55   18961   11736    3409    3601     101    7555    2125    2211      84     599     602      18     616      16       0
 13.65   19133   12135    3358    3434     107    7674    2190    2251      74     600     609      22     652      26       1
 13.75   19439   12099    3372    3516     120    7821    2224    2209      72     615     637      19     679      22       1
 13.85   19388   12381    3604    3670     116    7787    2104    2314      66     656     616      16     709      14       1
 13.95   19826   12367    3509    3586     126    8074    2301    2324      72     612     688      16     716      21       1
 14.05   19954   12558    3432    3757     103    7895    2238    2397      79     612     646      17     668      26       0
 14.15   19883   12699    3588    3669      96    8200    2252    2381      84     621     609      14     665      27       2
 14.25   20509   13056    3632    3712     131    8282    2328    2420      69     643     648      14     761      25       1
 14.35   20589   13062    3670    3725     117    8422    2391    2301      52     660     607      21     762      21       0
 14.45   20621   13174    3772    3789     113    8230    2412    2472      62     657     695      18     766      31       0
 14.55   20798   13250    3783    3842     123    8448    2439    2431      56     633     688      21     726      25       1
 14.65   21011   13340    3864    3834     127    8507    2417    2463      79     634     642      28     772      28       0
 14.75   21468   13523    3858    3808      99    8625    2442    2497      78     654     703      15     705      19       0
 14.85   21491   13626    3916    4048     145    8610    2597    2485      98     700     697      20     735      27       1
 14.95   21633   13844    3871    3937     122    8841    2358    2564      81     674     694      29     765      16       0
 15.05   22122   13876    3926    4063     124    9098    2438    2590      86     720     705      18     850      24       2
 15.15   22159   14030    4058    4049     132    8836    2580    2543      92     684     717      23     818      28       1
 15.25   22040   13938    3999    4097     124    8802    2582    2638      67     672     714      23     782      19       0
 15.35   22549   14014    4074    4082     124    9100    2557    2506      78     720     716      18     764      32       0
 15.45   22641   14475    4100    4156     148    9038    2565    2679      96     717     752      21     836      16       0
 15.55   22901   14278    4155    4302     134    9043    2547    2630      81     675     772      23     775      22       1
 15.65   22958   14650    4096    4326     135    9157    2699    2616      91     741     750      20     800      18       0
 15.75   23214   14897    4117    4304     155    9439    2707    2711      91     729     750      20     837      37       4
 15.85   23504   14535    4177    4439     134    9468    2616    2727      91     717     788      22     842      34       1
 15.95   23643   14872    4425    4376     123    9534    2648    2738     103     748     765      23     819      25       0
 16.05   24051   15107    4257    4268     136    9436    2749    2776      90     748     764      25     840      27       1
 16.15   23958   14983    4316    4548     155    9563    2780    2743     108     722     738      34     868      25       1
 16.25   24051   15453    4430    4462     148    9770    2690    2791      76     769     769      32     831      26       1
 16.35   24065   15272    4281    4437     112    9730    2791    2915      88     782     804      31     909      25       1
 16.45   24266   15232    4357    4430     158    9754    2778    2895      96     766     773      32     850      36       1
 16.55   24799   15618    4410    4610     143    9803    2709    3013      90     820     827      19     863      29       1
 16.65   24834   15842    4440    4763     146    9877    2820    2987      85     764     812      24     875      27       1
 16.75   24793   15867    4601    4654     163   10092    2863    2867      80     784     836      28     894      31       1
 16.85   25333   16071    4489    4780     137    9953    2874    3054     100     823     818      27     860      25       1
 16.95   25439   16146    4554    4740     140   10136    2848    2972      94     819     832      34     865      20       2
 17.05   25683   16159    4503    4736     165   10349    2778    3032      97     795     862      24     883      24       0
 17.15   25763   16287    4707    4771     150   10252    2910    3069     100     765     875      39     876      27       3
 17.25   26055   16401    4819    4866     156   10370    2979    3128      93     765     869      23     867      28       0
 17.35   26095   16545    4734    4933     171   10383    2988    3167     112     793     859      34     868      35       2
 17.45   26337   16458    4834    4851     153   10522    2918    3157      90     844     844      33     910      27       3
 17.55   26678   16741    4836    5051     164   10426    3072    3119     100     845     880      29     941      32       0
 17.65   26812   16896    4727    4954     162   10728    2937    3268     116     744     873      22     897      42       2
 17.75   27089   17035    4863    5073     170   10835    3052    3142     103     810     916      33     912      35       0
 17.85   26625   17079    4861    4953     142   10856    2971    3232      96     797     843      23     985      35       0
 17.95   27085   17348    4834    5127     168   10919    3186    3252     122     818     848      29    1013      25       1
 18.05   27683   17160    4935    5284     161   10803    3138    3168      98     876     895      33     949      38       1
 18.15   27672   17565    5021    5097     191   10875    3160    3215      96     840     881      29     961      39       1
 18.25   27689   17616    5056    5269     171   11042    3151    3267     107     867    1000      20     956      38       0
 18.35   27713   17667    4902    5341     162   11131    3224    3200     101     870     946      32     986      41       3
 18.45   28073   17706    5101    5181     161   11170    3166    3257     114     902     927      37    1010      18       0
 18.55   28130   17910    5177    5263     170   11371    3176    3340     124     974     971      24    1025      27       0
 18.65   28479   17967    5206    5336     167   11400    3272    3352     116     951     930      29     997      31       2
 18.75   28463   18164    5081    5429     170   11362    3281    3290     113     880     981      28     972      52       0
 18.85   28584   18005    5199    5301     170   11394    3217    3408     109     974     885      29     995      35       0
 18.95   29166   18347    5191    5515     173   11603    3400    3367     100     868     895      38     981      26       0
 19.05   28916   18272    5298    5449     167   11746    3338    3380     112     941     992      31    1029      17       0
 19.15   29086   18421    5212    5441     187   11499    3497    3512     124     893     976      30    1042      43       2
 19.25   29359   18433    5294    5327     172   11612    3420    3515      96     970     942      27    1025      33       1
 19.35   29559   19095    5438    5492     204   11898    3415    3509      92     961     907      38    1048      36       1
 19.45   29622   18726    5416    5575     196   11908    3342    3473     120     967     990      35    1074      36       3
 19.55   29726   18761    5341    5630     170   11927    3275    3487      99     993     999      36    1074      40       2
 19.65   30001   18976    5526    5464     175   12025    3392    3519     116     960     967      35    1072      34       1
 19.75   30351   19041    5479    5710     167   12092    3475    3555     136     917    1030      26    1145      42       2
 19.85   30370   19378    5457    5763     212   12237    3443    3681     100     993     959      29    1046      34       0
 19.95   30597   19304    5507    5632     192   12114    3465    3588     127     976    1026      25    1105      37       2
 20.05   30812   19402    5552    5703     172   12291    3482    3638     102    1006    1053      34    1098      36       2
 20.15   31014   19526    5743    5775     193   12200    3533    3633     117    1030    1041      43    1098      37       0
 20.25   30877   19629    5624    5821     193   12258    3586    3580     120    1004    1031      33    1109      49       2
 20.35   31349   19359    5641    5826     195   12315    3581    3712     127     944     986      41    1117      37       2
 20.45   31161   19765    5755    5744     150   12556    3581    3706     121    1027    1029      30    1154      32       1
 20.55   31528   19857    5665    5836     192   12539    3672    3641     121     977    1083      33    1135      33       0
 20.65   31757   19845    5752    5935     188   12724    3742    3728     125    1013     996      41    1121      27       1
 20.75   31765   20057    5838    5847     196   12503    3643    3823     135    1012    1044      33    1179      33       3
 20.85   31801   19926    5626    5866     197   12782    3672    3731     107     980    1059      44    1154      42       0
 20.95   31808   20026    5833    6115     185   12828    3680    3710     147    1080    1030      22    1113      49       1
 21.05   31919   20104    5903    6018     183   12902    3775    3828     114    1051    1061      37    1061      36       1
 21.15   32085   20583    5847    6006     200   12859    3719    3836     131    1038    1073      33    1145      41       1
 21.25   32387   20593    5883    6167     217   13020    3709    3873     138    1025    1126      38    1145      38       2
 21.35   32480   20781    5987    6148     195   12981    3724    3874     126    1059    1103      39    1126      28       2
 21.45   32878   20495    5887    6161     196   13221    3720    3817     147    1061    1073      43    1159      41       0
 21.55   32737   20812    6012    6035     215   12996    3754    3879     130    1099    1142      43    1112      35       0
 21.65   32947   20770    6073    6051     202   13119    3907    4048     130    1077    1128      33    1114      44       1
 21.75   33137   20805    6073    6206     209   13293    3922    3977     128    1053    1113      31    1170      44       1
 21.85   33412   21125    6150    6249     206   13292    3766    3983     120    1111    1138      33    1269      35       1
 21.95   33359   20844    5998    6277     200   13395    3762    4098     126    1063    1101      39    1176      46       1
 22.05   33424   21284    6077    6299     210   13630    3912    3959     125    1131    1086      37    1194      42       2
 22.15   33473   21334    6083    6297     218   13238    3890    3987     132    1082    1167      43    1200      40       3
 22.25   33970   21271    6074    6257     232   13534    3979    3981     138    1132    1206      20    1210      45       0
 22.35   33878   21407    5999    6425     199   13627    3924    4000     121    1124    1138      39    1225      25       1
 22.45   33970   21354    6129    6339     200   13381    3912    3981     122    1124    1136      36    1188      46       3
 22.55   34179   21761    6109    6395     219   13707    4004    4028     121    1109    1139      44    1193      37       1
 22.65   34653   21730    6230    6507     181   13639    3922    4024     124    1108    1123      40    1135      35       2
 22.75   34559   21607    6090    6587     213   13669    4011    4016     138    1110    1177      29    1289      43       1
 22.85   34548   21630    6380    6482     223   13761    3894    4059     122    1077    1079      34    1184      43       2
 22.95   35021   21860    6316    6375     196   13657    3999    4085     126    1158    1143      32    1280      42       2
 23.05   34804   22055    6226    6507     195   13762    3943    4233     123    1115    1131      43    1242      41       3
 23.15   35101   22100    6242    6469     212   13860    3937    4149     145    1148    1143      37    1291      44       0
 23.25   35165   22222    6411    6688     221   14067    3993    4175     141    1129    1192      35    1307      36       1
 23.35   35199   22381    6445    6422     223   13751    4012    4137     134    1129    1170      39    1302      43       0
 23.45   35311   21890    6375    6465     219   13952    3983    4309     130    1163    1171      41    1230      47       1
 23.55   35232   22321    6486    6635     240   14116    4017    4098     131    1229    1140      44    1269      46       1
 23.65   35581   22305    6575    6764     216   14022    4011    4136     148    1141    1176      23    1250      35       3
 23.75   35315   22426    6637    6719     216   14143    4105    4100     160    1140    1177      36    1225      47       2
 23.85   35839   22331    6428    6625     254   14375    4098    4196     153    1126    1101      41    1320      34       2
 23.95   35803   22916    6404    6752     224   14399    3951    4325     135    1148    1202      45    1237      49       2
 24.05   35808   22841    6460    6710     233   14058    4069    4271     127    1202    1205      41    1260      42       2
 24.15   36359   22767    6497    6650     223   14094    4158    4199     143    1113    1177      41    1260      39       0
 24.25   36322   22913    6627    6632     228   14512    4068    4304     134    1117    1220      35    1281      42       0
 24.35   36197   23053    6504    6845     243   14132    4176    4315     147    1182    1198      37    1354      42       0
 24.45   36352   22692    6691    6856     245   14564    4181    4292     142    1181    1182      44    1237      41       1
 24.55   36473   23133    6646    6761     236   14329    4113    4283     132    1194    1214      36    1317      39       2
 24.65   36667   22921    6749    6852     246   14480    4317    4333     147    1137    1245      49    1324      38       0
 24.75   36384   23344    6645    6827     233   14691    4313    4264     157    1139    1234      46    1308      40       1
 24.85   37060   23049    6643    6844     244   14616    4190    4314     130    1220    1229      49    1297      51       1
 24.95   37208   23410    6605    6905     236   14687    4282    4255     153    1165    1278      41    1324      37       3
 25.05   36903   23126    6619    6947     231   14742    4231    4300     181    1190    1235      35    1389      39       0
 25.15   37201   23272    6702    6871     234   14947    4292    4252     160    1261    1249      55    1332      46       2
 25.25   37318   23483    6741    7039     226   14844    4115    4425     154    1181    1197      41    1372      46       0
 25.35   37362   23561    6732    7072     233   14956    4289    4411     148    1136    1269      49    1297      41       2
 25.45   37167   23397    6812    6964     239   14807    4300    4412     161    1261    1299      43    1430      39       1
 25.55   37228   23578    6795    7006     230   14952    4295    4327     159    1138    1217      45    1283      45       0
 25.65   37217   23830    6743    6975     247   15097    4293    4350     170    1212    1245      37    1357      44       0
 25.75   37706   23917    6911    6925     243   14763    4342    4583     171    1251    1236      46    1242      44       1
 25.85   38012   24128    7049    7008     237   15027    4339    4322     150    1226    1262      49    1357      43       1
 25.95   38026   23948    6819    6923     248   15022    4343    4418     162    1208    1244      41    1351      57       1
 26.05   37799   23541    6692    7249     247   15193    4324    4506     160    1219    1308      40    1348      48       1
 26.15   37654   24082    6973    7178     250   15109    4259    4496     173    1272    1228      45    1313      34       1
 26.25   38031   23963    7024    7105     231   15185    4413    4467     162    1197    1293      47    1378      54       1
 26.35   38220   24231    7035    7187     235   15268    4339    4519     160    1185    1264      33    1393      44       4
 26.45   38316   23987    7018    7161     243   15469    4303    4436     139    1239    1280      33    1368      40       1
 26.55   38270   24339    6901    7211     241   15267    4389    4489     164    1224    1282      38    1370      50       0
 26.65   38617   24078    6982    7155     270   15341    4346    4453     143    1338    1257      47    1327      41       3
 26.75   38504   24593    7186    7284     252   15355    4262    4587     153    1244    1338      40    1405      38       0
 26.85   38312   24265    6853    7157     245   15197    4405    4560     139    1209    1307      53    1338      42       1
 26.95   38670   24479    7015    7379     239   15409    4462    4575     145    1264    1377      39    1332      46       1
 27.05   38244   24399    7009    7274     248   15371    4428    4606     160    1341    1264      43    1358      44       1
 27.15   39037   24496    7050    7311     236   15402    4415    4539     153    1241    1344      42    1378      51       2
 27.25   39175   24354    7271    7364     254   15301    4386    4658     149    1306    1284      56    1323      60       1
 27.35   39030   24748    7158    7228     284   15437    4431    4595     138    1263    1301      46    1318      49       1
 27.45   39087   24588    6994    7221     242   15573    4406    4680     180    1202    1258      45    1387      40       0
 27.55   39252   24554    7063    7491     298   15243    4505    4611     145    1243    1295      40    1423      48       0
 27.65   39127   24775    7048    7141     210   15494    4440    4592     166    1288    1329      48    1420      61       0
 27.75   39620   24815    7084    7329     260   15632    4374    4618     155    1328    1271      42    1403      45       4
 27.85   39291   24825    6973    7559     269   15527    4543    4651     163    1241    1304      36    1417      50       2
 27.95   38883   24827    7204    7291     274   15392    4338    4708     155    1248    1326      54    1381      44       2
 28.05   39191   24708    7310    7424     242   15779    4472    4594     145    1273    1400      40    1367      46       0
 28.15   39525   24959    7233    7312     258   15420    4599    4741     164    1222    1265      47    1381      43       1
 28.25   39517   24930    7007    7286     238   15505    4532    4536     162    1276    1294      59    1430      52       1
 28.35   39491   25035    7031    7441     229   15520    4711    4764     151    1234    1326      56    1398      53       1
 28.45   39341   25112    7135    7527     248   15453    4497    4603     144    1267    1352      48    1400      43       1
 28.55   39710   25010    7214    7420     220   15691    4426    4660     158    1293    1408      46    1350      56       3
 28.65   39442   24852    7265    7545     280   15942    4633    4784     170    1283    1358      47    1410      58       0
 28.75   39912   25042    7189    7442     264   15709    4577    4674     154    1320    1345      36    1383      45       0
 28.85   39838   24923    7155    7521     266   15961    4514    4635     142    1293    1328      43    1418      48       0
 28.95   39369   25204    7248    7437     243   15722    4712    4649     136    1299    1334      45    1405      42       1
 29.05   39877   25243    7354    7509     237   15791    4661    4656     146    1286    1313      43    1462      46       4
 29.15   39735   25477    7483    7486     251   15905    4614    4756     171    1278    1268      51    1379      45       2
 29.25   40320   25285    7291    7759     252   15870    4479    4718     156    1317    1363      31    1430      49       0
 29.35   39707   25494    7145    7599     268   15908    4497    4688     170    1278    1370      38    1389      42       1
 29.45   40069   25299    7349    7512     257   15990    4517    4639     170    1314    1298      45    1410      61       1
 29.55   40054   25460    7202    7683     248   15890    4511    4815     171    1263    1304      62    1439      50       3
 29.65   40341   25386    7454    7484     288   15803    4587    4689     160    1340    1335      53    1421      53       1
 29.75   40476   25137    7313    7367     254   15824    4626    4792     155    1318    1324      43    1376      44       6
 29.85   40340   25511    7424    7727     268   15681    4564    4743     149    1344    1458      48    1388      47       0
 29.95   40521   25310    7453    7563     297   16076    4612    4827     184    1316    1368      39    1378      53       2
 30.05   40272   25507    7416    7715     266   15881    4563    4804     169    1302    1290      48    1381      49       1
 30.15   40390   25394    7157    7420     263   16184    4614    4811     156    1371    1322      43    1438      50       1
 30.25   40170   25341    7439    7594     252   16001    4542    4637     156    1323    1288      63    1402      33       1
 30.35   40123   25443    7333    7720     259   15952    4708    4703     181    1354    1363      59    1434      62       1
 30.45   40083   25619    7279    7521     251   16184    4724    4740     177    1259    1364      39    1403      59       0
 30.55   40383   25439    7298    7617     264   15996    4636    4838     165    1204    1373      50    1465      42       0
 30.65   40643   25831    7434    7602     285   16238    4651    4804     157    1277    1327      44    1447      45       1
 30.75   40660   25738    7376    7691     269   16156    4663    4874     190    1339    1331      56    1515      40       2
 30.85   40515   25383    7398    7658     285   16025    4659    4726     153    1313    1321      55    1418      47       2
 30.95   40580   25712    7382    7655     268   16286    4641    4780     169    1308    1343      60    1472      51       0
 31.05   40693   25567    7377    7662     292   16187    4528    4678     163    1307    1405      50    1428      47       0
 31.15   40538   25800    7371    7544     266   16079    4632    4858     165    1270    1348      40    1446      64       0
 31.25   40523   25779    7499    7681     289   16185    4699    4863     161    1429    1327      39    1386      51       4
 31.35   40598   25642    7482    7529     247   16128    4699    4761     160    1261    1399      37    1477      45       0
 31.45   40635   25831    7388    7706     264   16211    4745    4890     175    1305    1404      40    1430      47       3
 31.55   40674   25797    7437    7672     266   16141    4635    4788     135    1409    1419      50    1449      43       0
 31.65   40580   25870    7446    7799     257   16168    4659    4836     159    1313    1294      49    1478      50       0
 31.75   40575   25865    7464    7783     247   16134    4609    4939     195    1323    1367      62    1440      52       2
 31.85   40531   25569    7546    7640     289   16237    4768    4696     152    1323    1370      49    1422      45       1
 31.95   40924   25674    7345    7535     271   16144    4678    4868     185    1312    1330      53    1416      39       0
 32.05   40904   25823    7604    7826     283   16090    4647    4872     164    1351    1415      57    1450      46       1
 32.15   40962   25663    7339    7681     270   16146    4781    4810     150    1289    1421      41    1479      44       1
 32.25   41111   25787    7412    7640     289   16219    4650    4868     165    1366    1382      52    1437      56       1
 32.35   40482   25828    7385    7809     252   16146    4751    4769     162    1365    1409      49    1458      42       1
 32.45   40841   26099    7470    7608     289   16105    4634    4862     158    1278    1349      44    1414      56       2
 32.55   40630   25664    7316    7693     300   16202    4643    4970     175    1330    1362      51    1490      47       1
 32.65   40639   25847    7427    7851     246   16172    4674    4871     166    1342    1366      50    1400      45       0
 32.75   40617   25706    7422    7597     225   15943    4675    4890     167    1309    1387      41    1488      51       0
 32.85   40805   25606    7522    7478     256   16144    4676    4829     169    1294    1391      45    1429      46       0
 32.95   40770   25792    7453    7668     265   16143    4767    4823     204    1372    1382      52    1504      43       2
 33.05   40703   25811    7536    7689     279   16434    4616    4928     158    1323    1342      41    1506      53       1
