qpl13m_66ms_avg_bsub	rpl13m_66ms_avg_bsub	spl13m_66ms_avg_bsub
0.00639260223754419	29.7837194509105	8.1237829767691
0.00678026775854091	31.2343535452554	4.47192184961343
0.00719144236911196	31.3215009083742	3.06690225512547
0.0076275517152763	35.7309387654204	2.82347257998097
0.0080901078958152	33.524193083786	2.29814940749437
0.00858071470452846	37.5371239281865	2.12047137112102
0.00910107319030166	30.4313802474789	1.81302582365055
0.00965298755423926	29.4857677497835	1.48889746368428
0.0102383714042823	31.2857389180207	1.39829850287613
0.0108592543889639	28.753966694807	1.23251982201278
0.0115177892332627	28.1056792789144	1.05056872850945
0.0122162592009036	30.0374545848922	0.921139084804177
0.0129570860089195	29.5178249138798	0.896912978972646
0.0137428382218512	28.6085847459807	0.753714901052403
0.0145762401546067	28.4019263782909	0.693791431446286
0.0154601813147531	27.3961054836859	0.627308469554792
0.0163977264168632	28.0568267659406	0.550562316252163
0.0173921260035018	27.2903591670021	0.523209181138158
0.0184468277095127	26.7912841722137	0.507650151568694
0.0195654882084657	26.2783717285474	0.510483421207075
0.0207519858824508	26.3457307390287	0.482254238780785
0.0220104342588687	26.4590049623765	0.468805010690858
0.0233451962604725	25.7651365264615	0.457932882786027
0.0247608993176709	25.828758902416	0.423318544363149
0.0262624513950145	24.669657121655	0.417961086704352
0.0278550579868667	24.6456985566071	0.39161948784878
0.0295442401405089	24.0405718783732	0.377502506291252
0.0313358535683633	23.0417546423226	0.357756945486997
0.0332361089146357	22.7177729712332	0.337688315250241
0.0352515932454968	22.419202504306	0.321801470271293
0.037389292835941	21.1895498161032	0.307323379540367
0.0396566173306925	20.5794145721011	0.292345014583503
0.0420614253609756	20.0756250059043	0.27713856812833
0.0446120517036365	19.3482239770572	0.26394613507221
0.047317336074003	18.8840494708047	0.247881817987756
0.0501866536489918	17.7024499158023	0.237135021948355
0.0532299474223365	16.987740689638	0.224341121632957
0.0564577624993928	15.89847208859	0.21334982712854
0.0598812824447932	15.381197529133	0.201944758869838
0.0635123678022516	14.250026736649	0.197956876001251
0.0673635969120541	13.9318055927604	0.211330813262731
0.0714483091581877	12.2789943070704	0.211194497407196
0.0757806507836419	11.6125333200598	0.206583915989082
0.0803756234191172	10.6313281387214	0.203526378024545
0.0852491354771587	9.95654106258983	0.197981667612904
0.0904180565705403	9.21279852141854	0.192719426430305
0.0959002751204754	8.55745327115282	0.188529619609612
0.101714759326843	7.86671388898627	0.182989507567348
0.107881621678969	7.05540037796573	0.178831908230937
0.114422187191461	6.35762928435035	0.173697173083189
0.121359065554964	5.33650550966874	0.16743837730252
0.128716227396322	5.13221072407656	0.162831351515401
0.136519084846155	4.28090746546346	0.157584647860927
0.144794576614076	3.95909286283975	0.152995940822711
0.153571257772214	3.73259669448701	0.147995914062679
0.162879394445971	3.15169691994328	0.143476765655551
0.172751063606448	2.69780283019258	0.138676626342472
0.183220258151067	2.54274550047673	0.134777045600367
0.194322997446811	2.497668707667	0.218931979127238
0.206097443493245	-7.79806093024866	7.12376584909231
