qpl07m_33ms_avg_bsub	rpl07m_33ms_avg_bsub	spl07m_33ms_avg_bsub
0.00639260223754419	28.9876775470408	5.71730092094126
0.00678026775854091	18.7310208496176	3.1043954879916
0.00719144236911196	20.9603548644329	2.14422659019169
0.0076275517152763	21.850593142497	1.97817371153135
0.0080901078958152	18.588603254941	1.60489848031211
0.00858071470452846	16.7502652908041	1.47245630346605
0.00910107319030166	16.6239100188184	1.26023118020745
0.00965298755423926	17.0100760957961	1.03616394656701
0.0102383714042823	16.5798878859462	0.968316781734003
0.0108592543889639	16.0443596994522	0.858157151649718
0.0115177892332627	15.6975124975441	0.725992919823117
0.0122162592009036	15.6311187111305	0.637854199198628
0.0129570860089195	14.2588154472029	0.6183948852749
0.0137428382218512	15.1977596189405	0.51883934128492
0.0145762401546067	14.909105171603	0.475301416212679
0.0154601813147531	14.6003769176854	0.428507775435746
0.0163977264168632	13.7788926343589	0.374992473208575
0.0173921260035018	14.0084271283178	0.355529434543012
0.0184468277095127	13.7959084291653	0.343147163918366
0.0195654882084657	13.857959845534	0.346434338050159
0.0207519858824508	13.8842867863164	0.325481704639768
0.0220104342588687	12.9656038237371	0.315694722326458
0.0233451962604725	13.6008440010289	0.309276493935533
0.0247608993176709	12.9511165187436	0.283971597656896
0.0262624513950145	12.7098568271191	0.280576297670394
0.0278550579868667	12.440691113175	0.263976446520755
0.0295442401405089	12.7979675788478	0.253802239271925
0.0313358535683633	12.0912627027486	0.240060539732468
0.0332361089146357	12.2263019757848	0.226763844239255
0.0352515932454968	11.8432122846118	0.216404409545911
0.037389292835941	12.0986623441468	0.206897283052093
0.0396566173306925	11.1515375621523	0.19633373294334
0.0420614253609756	10.9576747759229	0.186570171840508
0.0446120517036365	10.6447923447848	0.177338192656411
0.047317336074003	10.1802530611682	0.167300471495914
0.0501866536489918	10.0941706668785	0.160236974786445
0.0532299474223365	9.59266322477536	0.151723270716979
0.0564577624993928	8.75363539172404	0.143754966996507
0.0598812824447932	8.7059069780019	0.136395999634481
0.0635123678022516	8.16337656814677	0.133706633957306
0.0673635969120541	7.68291131457475	0.143194782286673
0.0714483091581877	7.56706403432997	0.143453289536857
0.0757806507836419	6.93527031695304	0.13988078848568
0.0803756234191172	6.40503612672437	0.137977640002445
0.0852491354771587	5.86604888727398	0.134408621192336
0.0904180565705403	5.67846911246937	0.131431873207646
0.0959002751204754	5.23063738025735	0.128163911500519
0.101714759326843	4.66328219655679	0.124402697455551
0.107881621678969	4.31015943258602	0.121549588635678
0.114422187191461	3.67955765880968	0.118243006707687
0.121359065554964	3.5499146411085	0.113955223705229
0.128716227396322	3.04769326733356	0.110742769500534
0.136519084846155	2.86277293060592	0.107226433858577
0.144794576614076	2.45341335375957	0.104095954530099
0.153571257772214	2.36463976006535	0.100718237286283
0.162879394445971	1.91987972948176	0.0975967083728911
0.172751063606448	1.4851137765199	0.0943075522183739
0.183220258151067	1.47532181191048	0.0916640450267219
0.194322997446811	1.27751981867618	0.148960123924145
0.206097443493245	2.08987370072384	5.73459378656475
