qProtL_2_bsub	rProtL_2_bsub	sProtL_2_bsub
0.00669105679885462	67.3131773009513	11.1224199592287
0.00691887618820057	75.1227648499747	9.20358287221985
0.0071544524344168	88.7116269350585	6.74652257776881
0.00739804964344082	79.4426012376883	5.6890676363908
0.00764994091333131	80.4299332651162	4.73044495795864
0.0079104086404081	78.7753702284222	4.72415910447178
0.00817974483581283	68.1777060870495	4.46955625709421
0.00845825145284491	68.9504520985714	3.77562339270418
0.00874624072543909	64.1642423733495	3.58465803182852
0.0090440355181639	57.6625087559963	3.32966484199871
0.00935196968813266	58.5713739058376	3.07276719175791
0.00967038845923212	57.5237574010732	2.81945715242669
0.00999964880908792	54.4376515303219	2.60058627648712
0.0103401198691997	52.2613962040572	2.2500281805718
0.0106921833386937	50.1194530984932	2.18767821686987
0.011056233912156	48.4617172106772	2.00574111976812
0.0114326797220252	46.8813047414218	1.91177366813137
0.0118219427960384	45.1857776750014	1.71966451603893
0.0122244595302437	43.7489856104295	1.61748298888625
0.0126406811781075	42.5689852371584	1.54340931801842
0.0130710743562623	41.4320337832348	1.37192354378726
0.0135161215674632	41.1040496808314	1.37288681979884
0.0139763217413341	40.285385810687	1.23141513233099
0.0144521907935109	39.2716298961342	1.191924849363
0.0149442622038049	39.1498963144885	1.06294537113149
0.0154530876140318	38.5221667830886	1.05062010566539
0.0159792374461753	38.0998831953859	0.978708344120188
0.0165233015415737	37.3132363171204	0.905215244825849
0.0170858898218446	36.4957092485602	0.881343972422261
0.0176676329722831	36.0865059546315	0.825353434016866
0.0182691831484974	35.2584875070752	0.782365703807159
0.0188912147070688	35.732873880725	0.737611469873905
0.0195344249610503	34.660813113533	0.708548974245864
0.0201995349611452	34.3857753940884	0.667387047020741
0.020887290303437	33.9450345983883	0.641270890764116
0.0215984619645668	33.7828211566533	0.624575510030145
0.0223338471652904	33.3315655245302	0.587639814210053
0.0230942702633726	32.8007293699988	0.559793080285302
0.0238805836768122	32.7034149062442	0.540491712925089
0.0246936688384222	32.3363717736249	0.521501661738288
0.0255344371828254	32.2115446630537	0.486377078587875
0.0264038311669584	32.024830193893	0.470086901493244
0.0273028253252161	31.4872829619356	0.460234554202626
0.0282324273604041	31.1163885029206	0.445238286747739
0.0291936792717063	31.1846201991248	0.413317807298716
0.0301876585209134	30.6613794014544	0.412489648079114
0.0312154792382012	30.3072532035329	0.400657287370602
0.0322782934687869	30.2927342957417	0.393427013551847
0.0333772924618377	29.7862261512015	0.385892275426385
0.0345137080030496	29.7387916546695	0.386609346000015
0.03568881379236	29.5787200657928	0.379788219880313
0.0369039268683067	29.4296530308444	0.368109007597831
0.0381604090805925	28.9715969656175	0.363255249465791
0.0394596686124675	28.487966078646	0.356367553982624
0.0408031615545895	27.9617270668187	0.349249002187351
0.0421923935320799	27.82492418834	0.33352604172124
0.0436289213865426	27.5280128080266	0.328211216265961
0.0451143549148729	27.1035134337089	0.321513376385949
0.046650358666739	27.1041620304097	0.313255282212573
0.0482386538026773	26.5992022489542	0.30631122569802
0.0498810200148033	26.1316518514704	0.294077305436312
0.051579297512202	25.7927393697685	0.291201873983882
0.0533353890731239	25.4289212624311	0.281216510176743
0.0551512621661772	25.132061277722	0.273040959986497
0.0570289511427736	24.6317032921422	0.265861079691676
0.0589705595031499	24.2055005714177	0.259244649277914
0.0609782622383591	23.9259812022495	0.252471446226753
0.063054308250691	23.432733109221	0.245197311193539
0.065201022855055	23.0460096254369	0.23934444037366
0.0674208103639285	22.5296707565826	0.231500182484339
0.0697161567585479	22.2353807731426	0.226296490572464
0.0720896324490903	21.6555716523156	0.219874911538727
0.0745438951266702	21.070588859539	0.213430295219233
0.0770816927100489	20.574737129589	0.206410809454237
0.0797058663900289	20.075835892251	0.201641344957547
0.0824193537745794	19.4605400760657	0.195847420204711
0.085225192137816	18.9576501946935	0.189989910394215
0.0881265217760273	18.3887924052407	0.184765748692887
0.0911265894740183	17.7670682494001	0.179238336335055
0.0942287520851093	17.3768258155532	0.174561351047933
0.0974364802281996	16.8432378450702	0.169054619905854
0.100753362105373	16.224418572622	0.164830241547746
0.104183107443586	15.5986939766656	0.159428459363727
0.107729551564047	14.9858075330342	0.154848932179909
0.111396659582939	14.3421803025184	0.151119564095975
0.115188530747203	13.6213361894757	0.145904928684192
0.119109402909147	12.9742640014873	0.142312223588217
0.123163657143671	12.4310744104589	0.138236903447226
0.127355822511942	11.8614167697627	0.133879265413364
0.131690580975384	11.2477126008858	0.130251915425842
0.136172772463836	10.5313256850466	0.12633527956526
0.140807400101751	9.85390663481161	0.12292271118109
0.145599635596299	9.33963303476601	0.119229661024151
0.150554824791186	8.75413186426705	0.11584901548965
0.155678493389986	8.19563182679441	0.112584950407467
0.16097635285268	7.61074044774145	0.10933786416116
0.166454306469052	7.04675818431618	0.106393010276404
0.172118455612431	6.4550985304395	0.103313075727792
0.17797510617717	6.00598368778374	0.100476323006238
0.184030775203037	5.45520562191604	0.0976374103357415
0.190292197689525	5.09172295611687	0.0950790872235576
0.196766333602804	4.60989898002147	0.0926521458166737
0.203460375077763	4.1940373660635	0.0902002114790932
0.210381753817241	3.89373008690032	0.089639432315299
0.217538148690143	3.49346541621993	0.0884096331079468
0.224937493529682	3.27054370044605	0.0880537677182551
0.232587985132458	2.89986812179198	0.0845982644675768
0.240498091458472	2.69398368030906	0.0816873639337761
0.248676560031486	2.43337696333712	0.0791038022634951
0.257132426538374	2.26690921118508	0.0782688171996461
0.265875023625178	2.08751847878841	0.0794432756293216
0.27491398988664	1.96630285652701	0.0842075919875997
0.284259279044797	1.8134247260395	0.0866764055097556
0.293921169311002	1.62937632903775	0.0892951198322366
0.303910272924274	1.59407835185874	0.0935132300578928
0.314237545857332	1.56992555412553	0.102281385188401
0.324914297679842	1.47709843824494	0.109663443615818
0.335952201566464	1.35631802635226	0.115912662462281
0.347363304435056	1.37182188500338	0.151921866213471
0.359160037197935	4.5962355676558	11.5428827157628
