qProtL_11_bsub	rProtL_11_bsub	sProtL_11_bsub
0.00669105679885462	159.650610427272	20.433133092308
0.00691887618820057	144.544207085328	16.7941976547036
0.0071544524344168	145.40572572364	12.3181995906719
0.00739804964344082	136.599951933412	10.3536335651834
0.00764994091333131	133.072810479623	8.63444324848292
0.0079104086404081	128.995890999774	8.6318217059245
0.00817974483581283	114.331272636251	8.14941557904215
0.00845825145284491	115.72850838365	6.90196752143036
0.00874624072543909	109.951510688004	6.55737191643647
0.0090440355181639	103.469826007665	6.08057455740784
0.00935196968813266	102.991315939491	5.60359557674956
0.00967038845923212	96.340155757484	5.14746162594861
0.00999964880908792	91.7240278281364	4.7462023856291
0.0103401198691997	86.8367145103347	4.10358532181916
0.0106921833386937	82.7193447715776	3.99536221145834
0.011056233912156	79.9111867402083	3.6653221475062
0.0114326797220252	75.3294705504065	3.49194359098783
0.0118219427960384	72.2027980529001	3.13660220429505
0.0122244595302437	68.6913990450323	2.94264686798904
0.0126406811781075	65.9286974816864	2.80330167153751
0.0130710743562623	62.1984072382439	2.48960305654677
0.0135161215674632	60.2227345777249	2.48960125335534
0.0139763217413341	58.9921134664986	2.23279873515272
0.0144521907935109	56.7033548302254	2.16142991966271
0.0149442622038049	54.4243173471855	1.92165155612549
0.0154530876140318	52.7320282094308	1.89923291838408
0.0159792374461753	51.0423832439419	1.76408513322096
0.0165233015415737	49.2250831600821	1.63139060053772
0.0170858898218446	48.5254531854793	1.58901953448212
0.0176676329722831	46.6644310004125	1.48422472546775
0.0182691831484974	45.6886161859943	1.40444715166751
0.0188912147070688	44.6395038458332	1.32171647768047
0.0195344249610503	42.9754835339024	1.26732422704966
0.0201995349611452	42.2573338871435	1.19334692933105
0.020887290303437	41.8488497969825	1.14460979470219
0.0215984619645668	40.642996250909	1.11381670445557
0.0223338471652904	39.4257558535402	1.04688504556279
0.0230942702633726	39.2079988185659	0.998367778572814
0.0238805836768122	39.3217839622009	0.962311820716569
0.0246936688384222	37.6142081673638	0.925924201787953
0.0255344371828254	37.0379450582117	0.863168965484117
0.0264038311669584	36.6215408668726	0.833932891858261
0.0273028253252161	35.3566437529279	0.815615259997936
0.0282324273604041	34.9726848836514	0.78702332991596
0.0291936792717063	34.4876190197394	0.730371310222167
0.0301876585209134	33.5989462704258	0.728756525687149
0.0312154792382012	33.1170222143787	0.707226760169358
0.0322782934687869	32.6589069836555	0.695162952156285
0.0333772924618377	31.8598951393436	0.681022878281054
0.0345137080030496	31.355257582881	0.681460677781556
0.03568881379236	30.5210014957634	0.66879116005155
0.0369039268683067	29.9666913624897	0.647857863465672
0.0381604090805925	29.5029409983479	0.638007349023882
0.0394596686124675	28.7803796673868	0.62562715273653
0.0408031615545895	28.2711901487124	0.612640470924554
0.0421923935320799	27.422571370326	0.584885542291746
0.0436289213865426	27.2305926466356	0.575478689262038
0.0451143549148729	26.2342965670191	0.56281981028203
0.046650358666739	25.3377528809382	0.547685855895183
0.0482386538026773	24.4486263453198	0.535501886545896
0.0498810200148033	24.096141948657	0.513538010233914
0.051579297512202	23.1134498550465	0.507659287464556
0.0533353890731239	22.8383300634417	0.490752940294833
0.0551512621661772	22.0415764468219	0.475372432127981
0.0570289511427736	21.228945739813	0.462683333475635
0.0589705595031499	20.6218829196518	0.450615712714374
0.0609782622383591	20.026532614061	0.43884447305504
0.063054308250691	18.8337912511576	0.426317347765958
0.065201022855055	18.1886808351456	0.415549227139674
0.0674208103639285	17.6385603653329	0.401590768078808
0.0697161567585479	16.8101861041632	0.392262518452439
0.0720896324490903	16.1375628815826	0.381134412763901
0.0745438951266702	15.2150402479733	0.36984335858989
0.0770816927100489	14.7375572002333	0.357364589085154
0.0797058663900289	14.2272659773228	0.349455380977577
0.0824193537745794	13.5718974107987	0.339351728451076
0.085225192137816	12.8929568676271	0.328982968671391
0.0881265217760273	12.2359803525331	0.319685997369794
0.0911265894740183	11.6270540082907	0.310525901105822
0.0942287520851093	11.2592362961805	0.302449842019042
0.0974364802281996	10.5510675832047	0.292744911122383
0.100753362105373	10.0885443714181	0.285689944867572
0.104183107443586	9.6298711255241	0.276728915777388
0.107729551564047	9.17955053585536	0.268828355950263
0.111396659582939	8.58953070802848	0.262727034764067
0.115188530747203	8.27601226780845	0.253930055442361
0.119109402909147	7.84652524095424	0.248061251800719
0.123163657143671	7.51106769723813	0.241275726094745
0.127355822511942	7.25843071593937	0.233993070644023
0.131690580975384	6.92299306469994	0.22790556916902
0.136172772463836	6.31769316140296	0.221478146676224
0.140807400101751	6.14163946114734	0.215645107137098
0.145599635596299	5.82414250783502	0.209784000477686
0.150554824791186	5.5423197420515	0.204028097720933
0.155678493389986	5.31880506310128	0.198766102368952
0.16097635285268	5.18694951426805	0.19351052366978
0.166454306469052	4.90794512630603	0.188610834722698
0.172118455612431	4.69545111699618	0.183749885859083
0.17797510617717	4.63590232704367	0.178939583320984
0.184030775203037	4.599340597386	0.174432064273017
0.190292197689525	4.12140812101509	0.170297664783503
0.196766333602804	4.2640029284041	0.166420767393736
0.203460375077763	3.93723960118321	0.162483766492732
0.210381753817241	3.87173382217179	0.162188769368128
0.217538148690143	3.76889091503787	0.160387969921805
0.224937493529682	3.9619269313101	0.160213084868757
0.232587985132458	3.68018761109356	0.154226665709726
0.240498091458472	3.49259448984961	0.149335555550195
0.248676560031486	3.39236590744041	0.145273187069801
0.257132426538374	3.35579909678597	0.144267832931237
0.265875023625178	3.44727079416903	0.146586442119859
0.27491398988664	3.14351292026504	0.155103040785377
0.284259279044797	3.10127124227635	0.159787568399649
0.293921169311002	3.04703848740947	0.164821688795266
0.303910272924274	3.16551487857348	0.173030136247241
0.314237545857332	2.92615170392369	0.189481494053316
0.324914297679842	2.83274420014855	0.203974840552996
0.335952201566464	3.02751777440368	0.217679976505237
0.347363304435056	3.13321925012971	0.28852180877756
0.359160037197935	-0.616778706923355	21.3598475732906
