qpl13m_132ms_avg_bsub	rpl13m_132ms_avg_bsub	spl13m_132ms_avg_bsub
0.00639260223754419	33.5959233712368	7.91506835510274
0.00678026775854091	38.5429852196596	4.33383982930971
0.00719144236911196	32.4079328205225	2.96673389645098
0.0076275517152763	34.1977558914666	2.75089308100215
0.0080901078958152	31.9442097327493	2.23102225796632
0.00858071470452846	33.0722118203785	2.06476968351918
0.00910107319030166	29.4619783664204	1.76265454380107
0.00965298755423926	29.379181602435	1.44921529406137
0.0102383714042823	27.581161195533	1.35576808493509
0.0108592543889639	30.5322845801065	1.20751333269708
0.0115177892332627	28.2622954155563	1.02429102122969
0.0122162592009036	26.4982623193928	0.89817127632827
0.0129570860089195	26.9418578822407	0.877840334348774
0.0137428382218512	24.6401373639095	0.735793583336348
0.0145762401546067	27.070074519826	0.678292263330806
0.0154601813147531	25.4228909269683	0.614247739909183
0.0163977264168632	26.3890597595092	0.540636153297716
0.0173921260035018	25.6435120824034	0.513401335115467
0.0184468277095127	25.6034957883793	0.498714513192988
0.0195654882084657	24.8582185717204	0.501732053128569
0.0207519858824508	24.6038392200397	0.4736190686154
0.0220104342588687	24.9859473214888	0.462138031202874
0.0233451962604725	23.4208452504656	0.449336905769494
0.0247608993176709	23.6998950484812	0.416492168426813
0.0262624513950145	22.6829896374821	0.41040639513197
0.0278550579868667	22.7413370688959	0.386895584714823
0.0295442401405089	22.3813951990792	0.371002299367517
0.0313358535683633	21.6165083104934	0.351002787488899
0.0332361089146357	20.5561315397165	0.330844292288423
0.0352515932454968	21.2211441784652	0.316941399648848
0.037389292835941	20.1168181822564	0.301734210531181
0.0396566173306925	19.1448716220464	0.286380442450657
0.0420614253609756	18.5729669527996	0.271084421301749
0.0446120517036365	18.2532523506408	0.25822725175312
0.047317336074003	18.0205401430714	0.243689133143814
0.0501866536489918	17.2771449462883	0.233043417951324
0.0532299474223365	16.2691196675169	0.220112072330837
0.0564577624993928	15.6990918456255	0.208884785524725
0.0598812824447932	14.454969525913	0.197416959056678
0.0635123678022516	13.9670276638928	0.193377496648106
0.0673635969120541	12.8770855066466	0.206292532526075
0.0714483091581877	12.1284699930034	0.206283510787614
0.0757806507836419	11.4193678860797	0.201242178424638
0.0803756234191172	10.5000236478883	0.197940326752552
0.0852491354771587	9.61643367207051	0.192864342785118
0.0904180565705403	8.95124087361098	0.188396422876411
0.0959002751204754	8.2869103890306	0.183472109675284
0.101714759326843	7.38505018127866	0.177930118873569
0.107881621678969	6.71504990679211	0.173495023791495
0.114422187191461	6.22267315385069	0.168919758964984
0.121359065554964	5.49872655679672	0.162428956899035
0.128716227396322	5.26596320434591	0.15794087877812
0.136519084846155	4.52568525372119	0.152813510216334
0.144794576614076	3.70811624794034	0.148217377059125
0.153571257772214	3.79008473269941	0.143244587981751
0.162879394445971	2.75955217239947	0.138631819757846
0.172751063606448	2.96106057553453	0.133998054193715
0.183220258151067	2.62073144272654	0.130220344319336
0.194322997446811	2.37372916314597	0.211567511265392
0.206097443493245	15.8118068151565	7.92981929931623
