qProtL_1_bsub	rProtL_1_bsub	sProtL_1_bsub
0.00669105679885462	37.009910345151	10.2751141941685
0.00691887618820057	34.8550709287894	8.46571456156528
0.0071544524344168	36.7620126904442	6.18731203798226
0.00739804964344082	36.2014057740986	5.218971324314
0.00764994091333131	36.1903967150396	4.33744789260335
0.0079104086404081	37.2501572084675	4.33941978235643
0.00817974483581283	36.2499328590789	4.10721269947782
0.00845825145284491	36.6116133112839	3.46515709877658
0.00874624072543909	35.9378341452738	3.29051126162058
0.0090440355181639	33.7988340532361	3.05877398546897
0.00935196968813266	33.4008710272759	2.81926072788146
0.00967038845923212	33.8540412426969	2.58558997514869
0.00999964880908792	33.6642650553854	2.38609500792948
0.0103401198691997	33.6683928075001	2.06511953625455
0.0106921833386937	32.6939042718524	2.01031806643151
0.011056233912156	32.0258374180013	1.84325360536568
0.0114326797220252	31.7905558393563	1.75778934544056
0.0118219427960384	31.4682905864061	1.57886724628637
0.0122244595302437	30.667465064522	1.48439915742604
0.0126406811781075	31.2136897470542	1.41656917913583
0.0130710743562623	30.9752983548711	1.2594018016581
0.0135161215674632	30.5208294567399	1.25982148043571
0.0139763217413341	30.7756924150181	1.12964184825309
0.0144521907935109	30.4036563239764	1.09359196598659
0.0149442622038049	29.67742607076	0.975266248233808
0.0154530876140318	30.1318796207502	0.963825710615106
0.0159792374461753	30.1582844963955	0.898205035417545
0.0165233015415737	29.617860256881	0.829862790922775
0.0170858898218446	29.0055902723625	0.807687163859722
0.0176676329722831	28.5281493597238	0.756544842498969
0.0182691831484974	28.5722997795592	0.716786209246835
0.0188912147070688	28.6586688008569	0.675649350074763
0.0195344249610503	28.9056848968884	0.649910888547017
0.0201995349611452	28.2212291603889	0.611977540421034
0.020887290303437	28.2050562616128	0.587812734463196
0.0215984619645668	27.8389977951009	0.5729795512456
0.0223338471652904	27.6860058167337	0.538713640437924
0.0230942702633726	27.5701681236343	0.513752901047552
0.0238805836768122	27.7424924696728	0.495531829422742
0.0246936688384222	27.2502258746637	0.477629613271281
0.0255344371828254	26.990392727796	0.445588145502427
0.0264038311669584	27.1294392649092	0.431029698557536
0.0273028253252161	26.699755206817	0.422043212072293
0.0282324273604041	26.6053992733069	0.408419339703629
0.0291936792717063	26.6397535327277	0.37892072532394
0.0301876585209134	26.2566331748626	0.3782772104741
0.0312154792382012	26.2593863995158	0.367654711975945
0.0322782934687869	26.209112347931	0.361071273387946
0.0333772924618377	26.1856927686318	0.353960159112674
0.0345137080030496	25.6814672249129	0.354584320125279
0.03568881379236	25.6484728290086	0.348643983113751
0.0369039268683067	25.4646172575043	0.337917198711662
0.0381604090805925	25.1936022040231	0.333235553656151
0.0394596686124675	25.056904536749	0.327127141726217
0.0408031615545895	24.7313412872513	0.320672075947208
0.0421923935320799	24.4555122038375	0.306328042120585
0.0436289213865426	24.2164750819023	0.301295796289427
0.0451143549148729	24.1159080063704	0.295299113176312
