qProtL_7_bsub	rProtL_7_bsub	sProtL_7_bsub
0.00669105679885462	85.3786647337165	16.7378324573325
0.00691887618820057	82.3537942422785	13.8120064834516
0.0071544524344168	73.7172529066531	10.1027382198533
0.00739804964344082	75.2542224922086	8.51453763153153
0.00764994091333131	74.668023219906	7.0929466502931
0.0079104086404081	69.5827225879663	7.08804554217423
0.00817974483581283	70.2494362325878	6.71153518234561
0.00845825145284491	67.6396051214192	5.66867461907192
0.00874624072543909	67.1149650542832	5.39043292019868
0.0090440355181639	64.6235877581663	5.01446687310854
0.00935196968813266	63.7373236594515	4.62522582412775
0.00967038845923212	62.9941416510766	4.25411727387346
0.00999964880908792	61.2853810457861	3.92383355504531
0.0103401198691997	59.4141391214263	3.39779198061161
0.0106921833386937	59.7480999090449	3.31319442042195
0.011056233912156	58.3398691474618	3.04465727493385
0.0114326797220252	55.9001788289546	2.90412605622806
0.0118219427960384	55.6947339304833	2.61431304862424
0.0122244595302437	54.1871227396364	2.46054101969592
0.0126406811781075	53.7541267218195	2.35294450297159
0.0130710743562623	53.2482522330829	2.0956749259806
0.0135161215674632	51.7231918367711	2.09736864231557
0.0139763217413341	50.9370938322544	1.88320829912265
0.0144521907935109	50.7643356849191	1.825483511533
0.0149442622038049	50.6985987644784	1.63198044172249
0.0154530876140318	49.2153072607038	1.61438951836044
0.0159792374461753	49.0395476703876	1.5043204775861
0.0165233015415737	48.8422722591453	1.39220281897242
0.0170858898218446	47.9511286962772	1.35880676174249
0.0176676329722831	47.6470301689692	1.27230673141862
0.0182691831484974	46.9067721982899	1.20676131518857
0.0188912147070688	45.9684087700306	1.13724538125523
0.0195344249610503	45.6729872841779	1.09498321580893
0.0201995349611452	44.6562320195086	1.03255275042029
0.020887290303437	43.7776017302472	0.990099686601837
0.0215984619645668	43.5368141564429	0.964996333267587
0.0223338471652904	43.3377237981323	0.909429414126897
0.0230942702633726	43.3417502544841	0.867696821534754
0.0238805836768122	42.0594910131053	0.836048621613355
0.0246936688384222	41.9673338541065	0.806450887526759
0.0255344371828254	41.7304057390106	0.752014515261829
0.0264038311669584	40.9555591337743	0.727567963998466
0.0273028253252161	40.4230175908089	0.712173713015882
0.0282324273604041	39.6789721465132	0.687979920602461
0.0291936792717063	39.1027351335771	0.63796555099326
0.0301876585209134	38.6830345292987	0.637426174000102
0.0312154792382012	38.0572585735673	0.618432645398633
0.0322782934687869	37.2078546132927	0.607535100553329
0.0333772924618377	36.9852050710458	0.595405232348072
0.0345137080030496	36.041406268843	0.595605032592007
0.03568881379236	35.1404752127133	0.584677307205301
0.0369039268683067	35.0114479063474	0.566333421572234
0.0381604090805925	34.5392339524367	0.558318608912316
0.0394596686124675	33.3969497121433	0.547210824049853
0.0408031615545895	32.876263604403	0.535738846795238
0.0421923935320799	31.7378144554889	0.510974911224456
0.0436289213865426	31.5560919454311	0.502622781158569
0.0451143549148729	30.8705425193649	0.49180003208912
0.046650358666739	29.8927979417849	0.478457600647067
0.0482386538026773	29.0969858104655	0.467600244293845
0.0498810200148033	28.1406396866082	0.44783452732847
0.051579297512202	27.4359121120048	0.44313232875169
0.0533353890731239	26.9520166638474	0.427718875788885
0.0551512621661772	26.1520334875606	0.41480277445013
0.0570289511427736	25.0496616603374	0.402906570178613
0.0589705595031499	24.0734284673084	0.392160626288448
0.0609782622383591	23.5804992386092	0.381727875922095
0.063054308250691	22.5349578555315	0.37049019299886
0.065201022855055	21.6872778885579	0.360948795181256
0.0674208103639285	20.9765386315364	0.348645201158109
0.0697161567585479	20.120099962751	0.340323337074027
0.0720896324490903	19.0676915003168	0.330177388503691
0.0745438951266702	18.3769361652599	0.320518117620503
0.0770816927100489	17.7643111025053	0.309534834510746
0.0797058663900289	16.9396293810972	0.302084640446592
0.0824193537745794	16.0018038206394	0.293090624256516
0.085225192137816	15.4066325058284	0.28416238868213
0.0881265217760273	14.6289205818594	0.276061103996179
0.0911265894740183	13.8559839247699	0.267827733999547
0.0942287520851093	13.3162655222317	0.260782695005311
0.0974364802281996	12.6302942223244	0.252135309143418
0.100753362105373	11.9068549832507	0.245858186599686
0.104183107443586	11.1631927421364	0.237934587256352
0.107729551564047	10.6076273287369	0.230915657315973
0.111396659582939	10.3169374408762	0.225596551186536
0.115188530747203	9.69384693278987	0.217912215848271
0.119109402909147	9.23807706528494	0.212677765919302
0.123163657143671	8.7731757986256	0.206723470062143
0.127355822511942	8.20360100565445	0.200346792951541
0.131690580975384	8.05716265661128	0.195013401319533
0.136172772463836	7.52374557394451	0.18929940176407
0.140807400101751	7.26313757929341	0.184384561750136
0.145599635596299	6.8990694215847	0.179031798099302
0.150554824791186	6.5722537520452	0.174149843275778
0.155678493389986	6.13549097594124	0.169418715367552
0.16097635285268	5.9280812600976	0.164811871347909
0.166454306469052	5.7928774201808	0.160542444253149
0.172118455612431	5.42478704343269	0.15612484454913
0.17797510617717	5.26815619468248	0.152049223234749
0.184030775203037	5.03059097467678	0.147977174799086
0.190292197689525	4.79470777078447	0.144290275905343
0.196766333602804	4.5720197547333	0.140893301582201
0.203460375077763	4.41700495697114	0.137341917893505
0.210381753817241	4.30897847939974	0.136856202844563
0.217538148690143	4.1302824110154	0.135074666435302
0.224937493529682	4.03264400170136	0.134747767773645
0.232587985132458	3.89717342684999	0.129685542279891
0.240498091458472	3.69619847845918	0.125389917605186
0.248676560031486	3.68935008346527	0.121709075879913
0.257132426538374	3.5728042040565	0.120639888590544
0.265875023625178	3.42625671040697	0.122532978910775
0.27491398988664	3.31774284259846	0.129875890789868
0.284259279044797	3.19535007071573	0.133747640022597
0.293921169311002	3.05522959417718	0.137960217819435
0.303910272924274	3.25208601803401	0.144706420462032
0.314237545857332	3.17919443872781	0.158276554188994
0.324914297679842	3.01878910608467	0.17007409279468
0.335952201566464	2.9553981758378	0.180451984702453
0.347363304435056	3.14129436854049	0.237741984520097
0.359160037197935	3.09876782753842	17.8753193212994
